dataset,algorithm,param_name,param_value,accuracy,precision,recall,f1,auc,additional_info,n_neighbors,weights,metric
mammogram,knn,weights,distance,0.672566371681416,0.6666666666666666,0.6785714285714286,0.672566371681416,0.6513157894736843,{'n_neighbors': 5},,,
mammogram,knn,distance_metric,euclidean,0.7168141592920354,0.7222222222222222,0.6964285714285714,0.7090909090909091,0.7716165413533835,{'n_neighbors': 5},,,
mammogram,knn,distance_metric,manhattan,0.7522123893805309,0.7592592592592593,0.7321428571428571,0.7454545454545455,0.7769423558897244,{'n_neighbors': 5},,,
mammogram,decision_tree,max_depth,1,0.7433628318584071,0.813953488372093,0.625,0.7070707070707071,0.7423245614035088,{},,,
mammogram,decision_tree,max_depth,2,0.7433628318584071,0.813953488372093,0.625,0.7070707070707071,0.7893170426065164,{},,,
mammogram,decision_tree,max_depth,3,0.7345132743362832,0.8095238095238095,0.6071428571428571,0.6938775510204082,0.787437343358396,{},,,
mammogram,decision_tree,max_depth,5,0.7876106194690266,0.82,0.7321428571428571,0.7735849056603774,0.7951127819548872,{},,,
mammogram,decision_tree,max_depth,7,0.6991150442477876,0.7037037037037037,0.6785714285714286,0.6909090909090909,0.6962719298245614,{},,,
mammogram,decision_tree,max_depth,10,0.6814159292035398,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6729323308270676,{},,,
mammogram,decision_tree,max_depth,15,0.6106194690265486,0.6304347826086957,0.5178571428571429,0.5686274509803921,0.6203007518796992,{},,,
mammogram,decision_tree,max_depth,20,0.6106194690265486,0.625,0.5357142857142857,0.5769230769230769,0.630325814536341,{},,,
mammogram,decision_tree,max_depth,None,0.6106194690265486,0.625,0.5357142857142857,0.5769230769230769,0.630325814536341,{},,,
mammogram,decision_tree,min_samples_split,2,0.6106194690265486,0.625,0.5357142857142857,0.5769230769230769,0.630325814536341,{},,,
mammogram,decision_tree,min_samples_split,5,0.6460176991150443,0.6818181818181818,0.5357142857142857,0.6,0.6871867167919801,{},,,
mammogram,decision_tree,min_samples_split,10,0.6902654867256637,0.6779661016949152,0.7142857142857143,0.6956521739130435,0.7233709273182958,{},,,
mammogram,decision_tree,min_samples_split,20,0.7433628318584071,0.7454545454545455,0.7321428571428571,0.7387387387387387,0.7601817042606517,{},,,
mammogram,decision_tree,min_samples_split,50,0.7699115044247787,0.7884615384615384,0.7321428571428571,0.7592592592592593,0.8106203007518797,{},,,
mammogram,decision_tree,min_samples_split,100,0.7876106194690266,0.82,0.7321428571428571,0.7735849056603774,0.7938596491228069,{},,,
mammogram,decision_tree,min_samples_leaf,1,0.6106194690265486,0.625,0.5357142857142857,0.5769230769230769,0.630325814536341,{},,,
mammogram,decision_tree,min_samples_leaf,2,0.6548672566371682,0.6888888888888889,0.5535714285714286,0.6138613861386139,0.7136591478696743,{},,,
mammogram,decision_tree,min_samples_leaf,5,0.7522123893805309,0.7592592592592593,0.7321428571428571,0.7454545454545455,0.781171679197995,{},,,
mammogram,decision_tree,min_samples_leaf,10,0.7433628318584071,0.7368421052631579,0.75,0.7433628318584071,0.7844611528822054,{},,,
mammogram,decision_tree,min_samples_leaf,20,0.7964601769911505,0.8235294117647058,0.75,0.7850467289719626,0.8280075187969925,{},,,
mammogram,decision_tree,min_samples_leaf,50,0.8053097345132744,0.8269230769230769,0.7678571428571429,0.7962962962962963,0.8286340852130325,{},,,
mammogram,decision_tree,criterion,gini,0.6106194690265486,0.625,0.5357142857142857,0.5769230769230769,0.630325814536341,{},,,
mammogram,decision_tree,criterion,entropy,0.6194690265486725,0.6274509803921569,0.5714285714285714,0.5981308411214953,0.6256265664160401,{},,,
mammogram,decision_tree,criterion,log_loss,0.6194690265486725,0.6274509803921569,0.5714285714285714,0.5981308411214953,0.6256265664160401,{},,,
mammogram,svm,C,0.01,0.7446902654867257,0.7044359562006621,0.8357142857142856,0.7639524298690221,0.8205234067311136,"{'n_support_vectors': 311, 'training_time': 0.014221763610839844, 'kernel': 'linear'}",,,
mammogram,svm,C,0.1,0.7588811630847029,0.7410114535494937,0.7892857142857143,0.7631956135890205,0.8384778911564625,"{'n_support_vectors': 262, 'training_time': 0.012620830535888672, 'kernel': 'linear'}",,,
mammogram,svm,C,1,0.7747787610619469,0.8273507651768522,0.6928571428571428,0.7513788999083116,0.8422630236305049,"{'n_support_vectors': 245, 'training_time': 0.0146820068359375, 'kernel': 'linear'}",,,
mammogram,svm,C,10,0.7800884955752212,0.8494358681151134,0.6785714285714286,0.7527378162455827,0.843734335839599,"{'n_support_vectors': 242, 'training_time': 0.019858455657958983, 'kernel': 'linear'}",,,
mammogram,svm,C,100,0.7871681415929203,0.7999044351874541,0.7678571428571428,0.7785773951550761,0.8311604905119943,"{'n_support_vectors': 247, 'training_time': 0.043084001541137694, 'kernel': 'linear'}",,,
mammogram,svm,kernel,linear,0.7747787610619469,0.8273507651768522,0.6928571428571428,0.7513788999083116,0.8422630236305049,"{'n_support_vectors': 245, 'training_time': 0.014603424072265624, 'C': 1.0}",,,
mammogram,svm,kernel,rbf,0.7517857142857143,0.7337598303727336,0.7857142857142856,0.7578931152233971,0.843031686358754,"{'n_support_vectors': 259, 'training_time': 0.020775651931762694, 'C': 1.0}",,,
sonar,logistic_regression,C,0.001,0.7380952380952381,0.6896551724137931,0.9090909090909091,0.7843137254901961,,{},,,
sonar,logistic_regression,C,0.01,0.8095238095238095,0.8181818181818182,0.8181818181818182,0.8181818181818182,,{},,,
sonar,logistic_regression,C,0.1,0.7857142857142857,0.8421052631578947,0.7272727272727273,0.7804878048780488,,{},,,
sonar,logistic_regression,C,1,0.8333333333333334,0.8260869565217391,0.8636363636363636,0.8444444444444444,,{},,,
sonar,logistic_regression,C,10,0.7619047619047619,0.8,0.7272727272727273,0.7619047619047619,,{},,,
sonar,logistic_regression,C,100,0.7619047619047619,0.8,0.7272727272727273,0.7619047619047619,,{},,,
sonar,logistic_regression,C,1000,0.7619047619047619,0.8,0.7272727272727273,0.7619047619047619,,{},,,
sonar,logistic_regression,penalty,l1,0.7857142857142857,0.782608695652174,0.8181818181818182,0.8,,{'solver': 'liblinear'},,,
sonar,logistic_regression,penalty,l2,0.8333333333333334,0.8260869565217391,0.8636363636363636,0.8444444444444444,,{'solver': 'lbfgs'},,,
sonar,knn,k,1,0.9285714285714286,0.9130434782608695,0.9545454545454546,0.9333333333333333,,{},,,
sonar,knn,k,2,0.9285714285714286,1.0,0.8636363636363636,0.926829268292683,,{},,,
sonar,knn,k,3,0.8095238095238095,0.7692307692307693,0.9090909090909091,0.8333333333333334,,{},,,
sonar,knn,k,4,0.8333333333333334,0.8260869565217391,0.8636363636363636,0.8444444444444444,,{},,,
sonar,knn,k,5,0.7857142857142857,0.76,0.8636363636363636,0.8085106382978723,,{},,,
sonar,knn,k,6,0.8095238095238095,0.7916666666666666,0.8636363636363636,0.8260869565217391,,{},,,
sonar,knn,k,7,0.7857142857142857,0.76,0.8636363636363636,0.8085106382978723,,{},,,
sonar,knn,k,8,0.8333333333333334,0.8260869565217391,0.8636363636363636,0.8444444444444444,,{},,,
sonar,knn,k,9,0.7857142857142857,0.7407407407407407,0.9090909090909091,0.8163265306122449,,{},,,
sonar,knn,k,10,0.8333333333333334,0.8,0.9090909090909091,0.851063829787234,,{},,,
sonar,knn,k,11,0.7619047619047619,0.7142857142857143,0.9090909090909091,0.8,,{},,,
sonar,knn,k,12,0.7619047619047619,0.7142857142857143,0.9090909090909091,0.8,,{},,,
sonar,knn,k,13,0.7619047619047619,0.7142857142857143,0.9090909090909091,0.8,,{},,,
sonar,knn,k,14,0.7619047619047619,0.7307692307692307,0.8636363636363636,0.7916666666666666,,{},,,
sonar,knn,k,15,0.7380952380952381,0.7037037037037037,0.8636363636363636,0.7755102040816326,,{},,,
sonar,knn,k,16,0.7857142857142857,0.76,0.8636363636363636,0.8085106382978723,,{},,,
sonar,knn,k,17,0.7380952380952381,0.7037037037037037,0.8636363636363636,0.7755102040816326,,{},,,
sonar,knn,k,18,0.7857142857142857,0.76,0.8636363636363636,0.8085106382978723,,{},,,
sonar,knn,k,19,0.7857142857142857,0.76,0.8636363636363636,0.8085106382978723,,{},,,
sonar,knn,k,20,0.7857142857142857,0.76,0.8636363636363636,0.8085106382978723,,{},,,
sonar,knn,k,21,0.7619047619047619,0.7307692307692307,0.8636363636363636,0.7916666666666666,,{},,,
sonar,knn,k,22,0.7857142857142857,0.76,0.8636363636363636,0.8085106382978723,,{},,,
sonar,knn,k,23,0.7142857142857143,0.6785714285714286,0.8636363636363636,0.76,,{},,,
sonar,knn,k,24,0.7142857142857143,0.6923076923076923,0.8181818181818182,0.75,,{},,,
sonar,knn,k,25,0.7142857142857143,0.6785714285714286,0.8636363636363636,0.76,,{},,,
sonar,knn,weights,uniform,0.9285714285714286,0.9130434782608695,0.9545454545454546,0.9333333333333333,,{'k': 1},,,
sonar,knn,weights,distance,0.9285714285714286,0.9130434782608695,0.9545454545454546,0.9333333333333333,,{'k': 1},,,
sonar,knn,metric,euclidean,0.9285714285714286,0.9130434782608695,0.9545454545454546,0.9333333333333333,,{'k': 1},,,
sonar,knn,metric,manhattan,0.9047619047619048,0.875,0.9545454545454546,0.9130434782608695,,{'k': 1},,,
sonar,knn,metric,minkowski,0.9285714285714286,0.9130434782608695,0.9545454545454546,0.9333333333333333,,{'k': 1},,,
sonar,decision_tree,max_depth,1,0.7142857142857143,0.6785714285714286,0.8636363636363636,0.76,,{},,,
sonar,decision_tree,max_depth,2,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,max_depth,3,0.8333333333333334,0.8,0.9090909090909091,0.851063829787234,,{},,,
sonar,decision_tree,max_depth,4,0.7380952380952381,0.72,0.8181818181818182,0.7659574468085106,,{},,,
sonar,decision_tree,max_depth,5,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,6,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,7,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,8,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,9,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,10,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,11,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,12,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,13,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,14,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,15,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,16,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,17,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,18,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,19,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,max_depth,20,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,min_samples_split,2,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,min_samples_split,3,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,min_samples_split,4,0.7857142857142857,0.7241379310344828,0.9545454545454546,0.8235294117647058,,{},,,
sonar,decision_tree,min_samples_split,5,0.7857142857142857,0.7241379310344828,0.9545454545454546,0.8235294117647058,,{},,,
sonar,decision_tree,min_samples_split,6,0.7857142857142857,0.7241379310344828,0.9545454545454546,0.8235294117647058,,{},,,
sonar,decision_tree,min_samples_split,7,0.7857142857142857,0.7241379310344828,0.9545454545454546,0.8235294117647058,,{},,,
sonar,decision_tree,min_samples_split,8,0.7857142857142857,0.7241379310344828,0.9545454545454546,0.8235294117647058,,{},,,
sonar,decision_tree,min_samples_split,9,0.7857142857142857,0.7241379310344828,0.9545454545454546,0.8235294117647058,,{},,,
sonar,decision_tree,min_samples_split,10,0.7857142857142857,0.7241379310344828,0.9545454545454546,0.8235294117647058,,{},,,
sonar,decision_tree,min_samples_split,11,0.7857142857142857,0.7241379310344828,0.9545454545454546,0.8235294117647058,,{},,,
sonar,decision_tree,min_samples_split,12,0.7380952380952381,0.72,0.8181818181818182,0.7659574468085106,,{},,,
sonar,decision_tree,min_samples_split,13,0.7380952380952381,0.72,0.8181818181818182,0.7659574468085106,,{},,,
sonar,decision_tree,min_samples_split,14,0.7380952380952381,0.72,0.8181818181818182,0.7659574468085106,,{},,,
sonar,decision_tree,min_samples_split,15,0.7380952380952381,0.72,0.8181818181818182,0.7659574468085106,,{},,,
sonar,decision_tree,min_samples_split,16,0.7380952380952381,0.72,0.8181818181818182,0.7659574468085106,,{},,,
sonar,decision_tree,min_samples_split,17,0.7380952380952381,0.72,0.8181818181818182,0.7659574468085106,,{},,,
sonar,decision_tree,min_samples_split,18,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7272727272727273,,{},,,
sonar,decision_tree,min_samples_split,19,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7272727272727273,,{},,,
sonar,decision_tree,min_samples_split,20,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7272727272727273,,{},,,
sonar,decision_tree,min_samples_leaf,1,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,min_samples_leaf,2,0.7619047619047619,0.7142857142857143,0.9090909090909091,0.8,,{},,,
sonar,decision_tree,min_samples_leaf,3,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7272727272727273,,{},,,
sonar,decision_tree,min_samples_leaf,4,0.7380952380952381,0.8235294117647058,0.6363636363636364,0.717948717948718,,{},,,
sonar,decision_tree,min_samples_leaf,5,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,6,0.7380952380952381,0.7894736842105263,0.6818181818181818,0.7317073170731707,,{},,,
sonar,decision_tree,min_samples_leaf,7,0.7857142857142857,0.8095238095238095,0.7727272727272727,0.7906976744186046,,{},,,
sonar,decision_tree,min_samples_leaf,8,0.8095238095238095,0.85,0.7727272727272727,0.8095238095238095,,{},,,
sonar,decision_tree,min_samples_leaf,9,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,10,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,11,0.7619047619047619,0.875,0.6363636363636364,0.7368421052631579,,{},,,
sonar,decision_tree,min_samples_leaf,12,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,13,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,14,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,15,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,16,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,17,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,18,0.7619047619047619,0.8333333333333334,0.6818181818181818,0.75,,{},,,
sonar,decision_tree,min_samples_leaf,19,0.7380952380952381,0.7894736842105263,0.6818181818181818,0.7317073170731707,,{},,,
sonar,decision_tree,min_samples_leaf,20,0.7380952380952381,0.7894736842105263,0.6818181818181818,0.7317073170731707,,{},,,
sonar,decision_tree,criterion,gini,0.8333333333333334,0.7777777777777778,0.9545454545454546,0.8571428571428571,,{},,,
sonar,decision_tree,criterion,entropy,0.8809523809523809,0.9047619047619048,0.8636363636363636,0.8837209302325582,,{},,,
sonar,svm,C,0.001,0.5238095238095238,0.5238095238095238,1.0,0.6875,,{},,,
sonar,svm,C,0.01,0.5238095238095238,0.5238095238095238,1.0,0.6875,,{},,,
sonar,svm,C,0.1,0.5952380952380952,0.5641025641025641,1.0,0.7213114754098361,,{},,,
sonar,svm,C,1,0.9285714285714286,0.88,1.0,0.9361702127659575,,{},,,
sonar,svm,C,10,0.9285714285714286,0.88,1.0,0.9361702127659575,,{},,,
sonar,svm,C,100,0.9285714285714286,0.88,1.0,0.9361702127659575,,{},,,
sonar,svm,C,1000,0.9285714285714286,0.88,1.0,0.9361702127659575,,{},,,
sonar,svm,kernel,linear,0.8571428571428571,0.9,0.8181818181818182,0.8571428571428571,,{},,,
sonar,svm,kernel,rbf,0.9285714285714286,0.88,1.0,0.9361702127659575,,{},,,
sonar,svm,kernel,poly,0.8571428571428571,0.8076923076923077,0.9545454545454546,0.875,,{},,,
sonar,svm,kernel,sigmoid,0.7142857142857143,0.7083333333333334,0.7727272727272727,0.7391304347826086,,{},,,
thoracic,logistic_regression,C,0.001,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.6455357142857143,{},,,
thoracic,logistic_regression,C,0.01,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.6705357142857143,{},,,
thoracic,logistic_regression,C,0.1,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.7008928571428572,{},,,
thoracic,logistic_regression,C,1,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.7044642857142858,{},,,
thoracic,logistic_regression,C,10,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.70625,{},,,
thoracic,logistic_regression,C,100,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.70625,{},,,
thoracic,logistic_regression,penalty,l1,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.6928571428571428,{'solver': 'liblinear'},,,
thoracic,logistic_regression,penalty,l2,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.7017857142857143,{'solver': 'liblinear'},,,
thoracic,knn,n_neighbors,1,0.7659574468085106,0.7513405985123681,0.7659574468085106,0.7584005172657655,0.5089285714285714,{},,,
thoracic,knn,n_neighbors,3,0.8297872340425532,0.7215541165587419,0.8297872340425532,0.7718951014349332,0.5392857142857143,{},,,
thoracic,knn,n_neighbors,5,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.4602678571428572,{},,,
thoracic,knn,n_neighbors,7,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.47187499999999993,{},,,
thoracic,knn,n_neighbors,9,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.5446428571428572,{},,,
thoracic,knn,n_neighbors,11,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.47901785714285716,{},,,
thoracic,knn,n_neighbors,15,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.5401785714285714,{},,,
thoracic,knn,n_neighbors,20,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.6120535714285714,{},,,
thoracic,knn,n_neighbors,25,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.6183035714285714,{},,,
thoracic,knn,n_neighbors,30,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.6174107142857144,{},,,
thoracic,knn,n_neighbors,50,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.6107142857142857,{},,,
thoracic,knn,weights,uniform,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.4602678571428572,{'k': 5},,,
thoracic,knn,weights,distance,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.46830357142857143,{'k': 5},,,
thoracic,knn,metric,euclidean,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.4602678571428572,{'k': 5},,,
thoracic,knn,metric,manhattan,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.4660714285714286,{'k': 5},,,
thoracic,decision_tree,max_depth,1,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.5107142857142857,{},,,
thoracic,decision_tree,max_depth,2,0.8404255319148937,0.7229466941203385,0.8404255319148937,0.7772721682449883,0.5102678571428572,{},,,
thoracic,decision_tree,max_depth,3,0.8297872340425532,0.7653664302600472,0.8297872340425532,0.7875121679877625,0.5044642857142857,{},,,
thoracic,decision_tree,max_depth,5,0.8297872340425532,0.7653664302600472,0.8297872340425532,0.7875121679877625,0.575,{},,,
thoracic,decision_tree,max_depth,7,0.8297872340425532,0.7653664302600472,0.8297872340425532,0.7875121679877625,0.5517857142857142,{},,,
thoracic,decision_tree,max_depth,10,0.8191489361702128,0.776228906823184,0.8191489361702128,0.7927973839554934,0.6017857142857144,{},,,
thoracic,decision_tree,max_depth,15,0.7446808510638298,0.7847901092581944,0.7446808510638298,0.7622352616094795,0.5808035714285715,{},,,
thoracic,decision_tree,max_depth,20,0.7446808510638298,0.7721786736344407,0.7446808510638298,0.7573649754500819,0.5553571428571428,{},,,
thoracic,decision_tree,max_depth,,0.7446808510638298,0.7721786736344407,0.7446808510638298,0.7573649754500819,0.5553571428571428,{},,,
thoracic,decision_tree,min_samples_split,2,0.7446808510638298,0.7721786736344407,0.7446808510638298,0.7573649754500819,0.5553571428571428,{},,,
thoracic,decision_tree,min_samples_split,5,0.723404255319149,0.7527062336692795,0.723404255319149,0.7371453900709221,0.5785714285714286,{},,,
thoracic,decision_tree,min_samples_split,10,0.776595744680851,0.7830505431367268,0.776595744680851,0.7797450130815765,0.5910714285714286,{},,,
thoracic,decision_tree,min_samples_split,20,0.7659574468085106,0.7791871249318059,0.7659574468085106,0.7722775832660023,0.5732142857142857,{},,,
thoracic,decision_tree,min_samples_split,50,0.8085106382978723,0.7186761229314421,0.8085106382978723,0.7609511889862328,0.5147321428571429,{},,,
thoracic,decision_tree,min_samples_split,100,0.8085106382978723,0.7186761229314421,0.8085106382978723,0.7609511889862328,0.5513392857142857,{},,,
thoracic,decision_tree,min_samples_leaf,1,0.7446808510638298,0.7721786736344407,0.7446808510638298,0.7573649754500819,0.5553571428571428,{},,,
thoracic,decision_tree,min_samples_leaf,2,0.6914893617021277,0.757097627392477,0.6914893617021277,0.7198169001747979,0.5392857142857144,{},,,
thoracic,decision_tree,min_samples_leaf,5,0.8297872340425532,0.8197111226431413,0.8297872340425532,0.824291285284193,0.6049107142857143,{},,,
thoracic,decision_tree,min_samples_leaf,10,0.851063829787234,0.8052728954671601,0.851063829787234,0.8004082137555666,0.48526785714285714,{},,,
thoracic,decision_tree,min_samples_leaf,20,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.5544642857142856,{},,,
thoracic,decision_tree,min_samples_leaf,50,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.5513392857142857,{},,,
thoracic,decision_tree,criterion,gini,0.7446808510638298,0.7721786736344407,0.7446808510638298,0.7573649754500819,0.5553571428571428,{},,,
thoracic,decision_tree,criterion,entropy,0.723404255319149,0.7658424381828637,0.723404255319149,0.7424215334102694,0.5428571428571428,{},,,
thoracic,decision_tree,criterion,log_loss,0.723404255319149,0.7658424381828637,0.723404255319149,0.7424215334102694,0.5428571428571428,{},,,
thoracic,svm,C,0.001,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.475,"{'n_support_vectors': 117, 'training_time': 0.005233049392700195}",,,
thoracic,svm,C,0.01,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.4982142857142857,"{'n_support_vectors': 176, 'training_time': 0.006931781768798828}",,,
thoracic,svm,C,0.1,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.4991071428571428,"{'n_support_vectors': 188, 'training_time': 0.008222818374633789}",,,
thoracic,svm,C,1,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.4982142857142857,"{'n_support_vectors': 188, 'training_time': 0.009215116500854492}",,,
thoracic,svm,C,10,0.8297872340425532,0.7215541165587419,0.8297872340425532,0.7718951014349332,0.4883928571428572,"{'n_support_vectors': 186, 'training_time': 0.011476993560791016}",,,
thoracic,svm,C,100,0.8085106382978723,0.750161186331399,0.8085106382978723,0.7747720364741643,0.5464285714285714,"{'n_support_vectors': 176, 'training_time': 0.016302824020385742}",,,
thoracic,svm,C,1000,0.7446808510638298,0.7092198581560284,0.7446808510638298,0.7265179034769071,0.5071428571428571,"{'n_support_vectors': 169, 'training_time': 0.0249178409576416}",,,
thoracic,svm,kernel,linear,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.66875,"{'n_support_vectors': 177, 'training_time': 0.00557708740234375}",,,
thoracic,svm,kernel,rbf,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.4982142857142857,"{'n_support_vectors': 188, 'training_time': 0.009216070175170898}",,,
thoracic,svm,kernel,poly,0.851063829787234,0.8052728954671601,0.851063829787234,0.8004082137555666,0.5214285714285715,"{'n_support_vectors': 163, 'training_time': 0.005997896194458008}",,,
thoracic,svm,kernel,sigmoid,0.8617021276595744,0.8810340883093113,0.8617021276595744,0.8069692124789897,0.6651785714285714,"{'n_support_vectors': 115, 'training_time': 0.008405923843383789}",,,
